"school_id","school_name","activity_name","alg","level_of_play","event_date","event_time","score","event_name","location","source_activity_url","matchup_link","address"
"1540","Capital City High School","Volleyball Girls","57","Varsity","9/1","7:00 pm","","Hickman","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1540&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1540&alg=57&comp=2641591","1104 N Providence Rd, Columbia, MO 65203-4398"
"53","Centralia High School","Golf Girls","24","Varsity","9/1","4:00 pm","","Centralia 4: Harrisburg, South Shelby, CIS","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=53&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=53&alg=24&tournament=552250","Centralia, MO"
"53","Centralia High School","Softball Fall Season","38","Varsity","9/1","5:00 pm","","Blair Oaks","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=53&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=53&alg=38&comp=2655426","6124 Falcon Ln, Jefferson City, MO 65101-9751"
"53","Centralia High School","Volleyball Girls","57","Varsity","9/1","7:00 pm","","Fulton","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=53&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=53&alg=57&comp=2655575","#1 Hornet Drive, Fulton, MO 65251-2729"
"1099","Christian Fellowship","Soccer Boys","33","Varsity","9/1","6:30 pm","","Battle with Columbia Independent","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2722327","4600 Christian Fellowship Rd, Columbia, MO 65203"
"1099","Christian Fellowship","Softball Fall Season","38","Varsity","9/1","5:00 pm","","Macon","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=38&comp=2633016","421 E Hwy 124, Hallsville, MO 65255-9346"
"1099","Christian Fellowship","Volleyball Girls","57","Varsity","9/1","6:30 pm","","La Monte","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=57&comp=2614831","4600 Christian Fellowship Rd, Columbia, MO 65203"
"566","Columbia Independent","Golf Girls","24","Varsity","9/1","","","Centralia 4: Harrisburg, South Shelby, CIS","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=566&alg=24&tournament=557996","Centralia, MO"
"566","Columbia Independent","Soccer Boys","33","Varsity","9/1","5:00 pm","","Christian Fellowship Sr. with Hallsville","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2722348","4600 Christian Fellowship Rd, Columbia, MO 65203"
"566","Columbia Independent","Volleyball Girls","57","Varsity","9/1","7:00 pm","","Otterville","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=57&comp=2714180","1801 North Stadium Boulevard, Columbia, MO 65202"
"278","Eldon High School","Golf Girls","24","Varsity","9/1","4:00 pm","","Fulton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=278&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=278&alg=24&comp=2628655","35 Golf Course Rd., Eldon, MO 65026"
"278","Eldon High School","Softball Fall Season","38","Varsity","9/1","5:00 pm","","Fulton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=278&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=278&alg=38&comp=2628669","112 S Pine St, Eldon, MO 65026-1594"
"278","Eldon High School","Volleyball Girls","57","Varsity","9/1","7:00 pm","","Battle","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=278&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=278&alg=57&comp=2623016","7575 St. Charles Road, Columbia, MO 65202"
"917","Father Tolton","Tennis Girls","49","Varsity","9/1","4:00 pm","","Osage","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=917&alg=49&comp=2765829","3351 E Gans Road, Columbia, MO 65201"
"917","Father Tolton","Volleyball Girls","57","Varsity","9/1","6:30 pm","","California","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=917&alg=57&comp=2644088","3351 E Gans Road, Columbia, MO 65201"
"294","Fayette High School","Cross Country Boys","11","Varsity","9/1","","","Salisbury 3500","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=294&alg=11","https://www.mshsaa.org/MySchool/Tournament.aspx?s=294&alg=11&tournament=590170","Salisbury, MO"
"80","Fulton High School","Golf Girls","24","Varsity","9/1","4:00 pm","","Eldon","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=80&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=80&alg=24&comp=2745198","112 S Pine St, Eldon, MO 65026-1594"
"80","Fulton High School","Soccer Boys","33","Varsity","9/1","5:00 pm","","Fatima","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=80&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=80&alg=33&comp=2647562","#1 Hornet Drive, Fulton, MO 65251-2729"
"80","Fulton High School","Softball Fall Season","38","Varsity","9/1","5:00 pm","","Eldon","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=80&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=80&alg=38&comp=2635705","112 S Pine St, Eldon, MO 65026-1594"
"80","Fulton High School","Volleyball Girls","57","Varsity","9/1","7:00 pm","","Centralia","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=80&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=80&alg=57&comp=2642107","#1 Hornet Drive, Fulton, MO 65251-2729"
"302","Glasgow High School","Cross Country Boys","11","Varsity","9/1","","","Salisbury 3500","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=302&alg=11","https://www.mshsaa.org/MySchool/Tournament.aspx?s=302&alg=11&tournament=585176","Salisbury, MO"
"302","Glasgow High School","Cross Country Girls","12","Varsity","9/1","","","Salisbury 3500","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=302&alg=12","https://www.mshsaa.org/MySchool/Tournament.aspx?s=302&alg=12&tournament=585177","Salisbury, MO"
"302","Glasgow High School","Golf Girls","24","Varsity","9/1","","","Westran: Glasgow, South Shelby, Atlanta, & Schuyler","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=302&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=302&alg=24&tournament=542652","Huntsville, MO"
"302","Glasgow High School","Softball Fall Season","38","Varsity","9/1","5:00 pm","","Slater with Malta Bend","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=302&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=302&alg=38&comp=2671899","515 Elm Street, Slater, MO 65349-1405"
"311","Hallsville High School","Cross Country Boys","11","Varsity","9/1","","","Salisbury 3500","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=311&alg=11","https://www.mshsaa.org/MySchool/Tournament.aspx?s=311&alg=11&tournament=585063","Salisbury, MO"
"311","Hallsville High School","Cross Country Girls","12","Varsity","9/1","","","Salisbury 3500","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=311&alg=12","https://www.mshsaa.org/MySchool/Tournament.aspx?s=311&alg=12&tournament=585851","Salisbury, MO"
"311","Hallsville High School","Golf Girls","24","Varsity","9/1","","","Mexico-New Bloomfield-Hallsville-Salisbury","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=311&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=311&alg=24&tournament=588964","Mexico, MO"
"311","Hallsville High School","Soccer Boys","33","Varsity","9/1","6:30 pm","","Battle with Columbia Independent","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=311&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=311&alg=33&comp=2722327","4600 Christian Fellowship Rd, Columbia, MO 65203"
"311","Hallsville High School","Softball Fall Season","38","Varsity","9/1","5:00 pm","","Macon","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=311&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=311&alg=38&comp=2633016","421 E Hwy 124, Hallsville, MO 65255-9346"
"313","Harrisburg High School","Golf Girls","24","Varsity","9/1","4:00 pm","","Centralia 4: Harrisburg, South Shelby, CIS","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=313&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=313&alg=24&tournament=543822","Centralia, MO"
"313","Harrisburg High School","Golf Girls","24","Varsity","⤷ 9/1","TBD","","Centralia","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=313&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=313&alg=24&comp=2649885","801 S Harris St, Harrisburg, MO 65256-9542"
"313","Harrisburg High School","Golf Girls","24","Varsity","⤷ 9/1","TBD","","Blair Oaks","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=313&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=313&alg=24&comp=2649886","801 S Harris St, Harrisburg, MO 65256-9542"
"313","Harrisburg High School","Golf Girls","24","Varsity","⤷ 9/1","TBD","","Hallsville","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=313&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=313&alg=24&comp=2649887","801 S Harris St, Harrisburg, MO 65256-9542"
"522","Helias High School","Golf Girls","24","Varsity","9/1","4:00 pm","","Helias/Capital City/Jeff City","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=522&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=522&alg=24&tournament=547253","Jefferson City, MO"
"522","Helias High School","Softball Fall Season","38","Varsity","9/1","5:00 pm","","Rolla","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=522&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=522&alg=38&comp=2640998","1305 Swifts Hwy, Jefferson City, MO 65109-2595"
"522","Helias High School","Tennis Girls","49","Varsity","9/1","4:30 pm","","Camdenton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=522&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=522&alg=49&comp=2627964","1305 Swifts Hwy, Jefferson City, MO 65109-2595"
"522","Helias High School","Volleyball Girls","57","Varsity","9/1","6:30 pm","","Fatima","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=522&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=522&alg=57&comp=2640977","143 E. Main, Westphalia, MO 65085"
"85","Hickman High School","Soccer Boys","33","Varsity","9/1","6:30 pm","","De Smet Jesuit","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=33&comp=2675469","1104 N Providence Rd, Columbia, MO 65203-4398"
"85","Hickman High School","Softball Fall Season","38","Varsity","9/1","5:00 pm","","Boonville","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=38&comp=2744122","1104 N Providence Rd, Columbia, MO 65203-4398"
"85","Hickman High School","Volleyball Girls","57","Varsity","9/1","7:00 pm","","Capital City","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=57&comp=2744140","1104 N Providence Rd, Columbia, MO 65203-4398"
"317","Higbee High School","Baseball Fall Season","66","Varsity","9/1","6:30 pm","","Linn County with Meadville","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=317&alg=66","https://www.mshsaa.org/MySchool/Matchup.aspx?s=317&alg=66&comp=2626880","101 Evans, Higbee, MO 65257"
"317","Higbee High School","Cross Country Girls","12","Varsity","9/1","","","Salisbury 3500","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=317&alg=12","https://www.mshsaa.org/MySchool/Tournament.aspx?s=317&alg=12&tournament=585692","Salisbury, MO"
"317","Higbee High School","Softball Fall Season","38","Varsity","9/1","5:00 pm","","Linn County","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=317&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=317&alg=38&comp=2626898","101 Evans, Higbee, MO 65257"
"84","Jefferson City High School","Soccer Boys","33","Varsity","9/1","6:30 pm","","Waynesville","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=84&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=84&alg=33&comp=2756193","609 Union St, Jefferson City, MO 65101-2898"
"360","Marshall High School","Cross Country Boys","11","Varsity","9/1","","","Grain Valley","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=360&alg=11","https://www.mshsaa.org/MySchool/Tournament.aspx?s=360&alg=11&tournament=584478","Grain Valley, MO"
"360","Marshall High School","Cross Country Girls","12","Varsity","9/1","","","Grain Valley","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=360&alg=12","https://www.mshsaa.org/MySchool/Tournament.aspx?s=360&alg=12&tournament=584480","Grain Valley, MO"
"360","Marshall High School","Golf Girls","24","Varsity","9/1","","","Southern Boone/Marshall","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=360&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=360&alg=24&tournament=554355","Boonville, MO"
"360","Marshall High School","Soccer Boys","33","Varsity","9/1","6:30 pm","","Harrisonville","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=360&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=360&alg=33&comp=2661575","805 S Miami, Marshall, MO 65340-2499"
"360","Marshall High School","Softball Fall Season","38","Varsity","9/1","6:30 pm","","St. Teresa's Academy","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=360&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=360&alg=38&comp=2778103","805 S Miami, Marshall, MO 65340-2499"
"360","Marshall High School","Tennis Girls","49","Varsity","9/1","4:00 pm","","Mexico","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=360&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=360&alg=49&comp=2661596","639 N Wade, Mexico, MO 65265-1899"
"360","Marshall High School","Volleyball Girls","57","Varsity","9/1","6:30 pm","","Kirksville","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=360&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=360&alg=57&comp=2661606","1300 S Cottage Grove, Kirksville, MO 63501-3998"
"128","Mexico High School","Golf Girls","24","Varsity","9/1","","","Mexico-New Bloomfield-Hallsville-Salisbury","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=128&alg=24&tournament=586783","Mexico, MO"
"128","Mexico High School","Soccer Boys","33","Varsity","9/1","4:30 pm","","Elsberry","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=128&alg=33&comp=2643186","138 Tomahawk Dr, Elsberry, MO 63343-0106"
"128","Mexico High School","Tennis Girls","49","Varsity","9/1","4:00 pm","","Marshall","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=128&alg=49&comp=2758450","639 N Wade, Mexico, MO 65265-1899"
"128","Mexico High School","Volleyball Girls","57","Varsity","9/1","6:30 pm","","Eugene","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=128&alg=57&comp=2655734","639 N Wade, Mexico, MO 65265-1899"
"569","Missouri Military Academy","Cross Country Boys","11","Varsity","9/1","","","Salisbury 3500","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=569&alg=11","https://www.mshsaa.org/MySchool/Tournament.aspx?s=569&alg=11&tournament=586922","Salisbury, MO"
"132","Moberly High School","Cross Country Boys","11","Varsity","9/1","","","Salisbury 3500","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=132&alg=11","https://www.mshsaa.org/MySchool/Tournament.aspx?s=132&alg=11&tournament=584820","Salisbury, MO"
"132","Moberly High School","Cross Country Girls","12","Varsity","9/1","","","Salisbury 3500","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=132&alg=12","https://www.mshsaa.org/MySchool/Tournament.aspx?s=132&alg=12&tournament=585349","Salisbury, MO"
"132","Moberly High School","Golf Girls","24","Varsity","9/1","","","Battle/Kirksville/Moberly/Palmyra Quad","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=132&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=132&alg=24&tournament=582203","Columbia, MO"
"132","Moberly High School","Soccer Boys","33","Varsity","9/1","5:00 pm","","Eugene","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=132&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=132&alg=33&comp=2718390","14803 Hwy 17, Eugene, MO 65032"
"132","Moberly High School","Tennis Girls","49","Varsity","9/1","4:00 pm","","Palmyra","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=132&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=132&alg=49&comp=2752411","1625 Gratz Brown, Moberly, MO 65270-1904"
"139","North Callaway High School","Softball Fall Season","38","Varsity","9/1","5:00 pm","","South Callaway","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=139&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=139&alg=38&comp=2614148","2700 Thunderbird Dr, Kingdom City, MO 65262-1817"
"139","North Callaway High School","Volleyball Girls","57","Varsity","9/1","6:00 pm","","New Bloomfield","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=139&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=139&alg=57&comp=2615030","2700 Thunderbird Dr, Kingdom City, MO 65262-1817"
"152","Osage High School","Soccer Boys","33","Varsity","9/1","6:45 pm","","Southern Boone","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=33&comp=2697423","636 Hwy 42, Osage Beach, MO 65065-5301"
"152","Osage High School","Softball Fall Season","38","Varsity","9/1","5:00 pm","","Halfway","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=38&comp=2656311","2150 Hwy 32, Halfway, MO 65663-9185"
"152","Osage High School","Tennis Girls","49","Varsity","9/1","4:00 pm","","Father Tolton","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=49&comp=2697347","3351 E Gans Road, Columbia, MO 65201"
